dataset,pool_label,pool_size,query_id,ranker,n_candidates,n_scored,coverage_fraction,n_pairs,eligible_pairs,pairwise_eligibility_fraction,native_ties,tie_abstention_fraction_of_eligible,missing_abstention_fraction,vote_margin_threshold,nontied_eligible_pairs,retained_votes,vote_margin_abstention_fraction_of_nontied,final_retained_vote_fraction_of_all_pairs
scidocs,canonical,20,4b80771429b786ea87740738378ba1eb1504a57f,bm25,20,19,0.95,190,171,0.9,0,0.0,0.1,0.004679549324860623,171,169,0.011695906432748537,0.8894736842105263
scidocs,canonical,20,4b80771429b786ea87740738378ba1eb1504a57f,tfidf,20,19,0.95,190,171,0.9,0,0.0,0.1,0.3403809610419755,171,46,0.7309941520467836,0.24210526315789474
scidocs,canonical,20,4b80771429b786ea87740738378ba1eb1504a57f,minilm,20,5,0.25,190,10,0.05263157894736842,0,0.0,0.9473684210526315,0.2737660428484724,10,7,0.3,0.03684210526315789
scidocs,canonical,20,9003fb79e7848ced3be975c3d87a9348a4b8d377,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,188,0.010526315789473684,0.9894736842105263
scidocs,canonical,20,9003fb79e7848ced3be975c3d87a9348a4b8d377,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,35,0.8157894736842105,0.18421052631578946
scidocs,canonical,20,9003fb79e7848ced3be975c3d87a9348a4b8d377,minilm,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.2737660428484724,55,33,0.4,0.1736842105263158
scidocs,canonical,20,ac58b487e864afafe71c6158553eed10fbc8eef5,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,188,0.010526315789473684,0.9894736842105263
scidocs,canonical,20,ac58b487e864afafe71c6158553eed10fbc8eef5,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,34,0.8210526315789474,0.17894736842105263
scidocs,canonical,20,ac58b487e864afafe71c6158553eed10fbc8eef5,minilm,20,20,1.0,190,190,1.0,0,0.0,0.0,0.2737660428484724,190,55,0.7105263157894737,0.2894736842105263
scidocs,canonical,20,30c9a7660281ad8e4538ff9beb20282c74fac810,bm25,20,16,0.8,190,120,0.631578947368421,0,0.0,0.3684210526315789,0.004679549324860623,120,120,0.0,0.631578947368421
scidocs,canonical,20,30c9a7660281ad8e4538ff9beb20282c74fac810,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,63,0.6684210526315789,0.33157894736842103
scidocs,canonical,20,30c9a7660281ad8e4538ff9beb20282c74fac810,minilm,20,10,0.5,190,45,0.23684210526315788,0,0.0,0.7631578947368421,0.2737660428484724,45,28,0.37777777777777777,0.14736842105263157
scidocs,canonical,20,129397ed6557da93db5ba18cf112ee7b0a7927d8,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,188,0.010526315789473684,0.9894736842105263
scidocs,canonical,20,129397ed6557da93db5ba18cf112ee7b0a7927d8,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,96,0.49473684210526314,0.5052631578947369
scidocs,canonical,20,129397ed6557da93db5ba18cf112ee7b0a7927d8,minilm,20,20,1.0,190,190,1.0,0,0.0,0.0,0.2737660428484724,190,111,0.41578947368421054,0.5842105263157895
scidocs,canonical,20,1a66df57f88e689438d505474eff73e3a9180c5b,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,186,0.021052631578947368,0.9789473684210527
scidocs,canonical,20,1a66df57f88e689438d505474eff73e3a9180c5b,tfidf,20,19,0.95,190,171,0.9,0,0.0,0.1,0.3403809610419755,171,66,0.6140350877192983,0.3473684210526316
scidocs,canonical,20,1a66df57f88e689438d505474eff73e3a9180c5b,minilm,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.2737660428484724,66,40,0.3939393939393939,0.21052631578947367
scidocs,canonical,20,e00ab75a8aa637d9c4c5c020e9f2c54b31528031,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,188,0.010526315789473684,0.9894736842105263
scidocs,canonical,20,e00ab75a8aa637d9c4c5c020e9f2c54b31528031,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,49,0.7421052631578947,0.2578947368421053
scidocs,canonical,20,e00ab75a8aa637d9c4c5c020e9f2c54b31528031,minilm,20,13,0.65,190,78,0.4105263157894737,0,0.0,0.5894736842105263,0.2737660428484724,78,35,0.5512820512820513,0.18421052631578946
scidocs,canonical,20,7707c7aac35a4d206eb061305256452051ae4dcf,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,188,0.010526315789473684,0.9894736842105263
scidocs,canonical,20,7707c7aac35a4d206eb061305256452051ae4dcf,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,82,0.5684210526315789,0.43157894736842106
scidocs,canonical,20,7707c7aac35a4d206eb061305256452051ae4dcf,minilm,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.2737660428484724,66,42,0.36363636363636365,0.22105263157894736
scidocs,canonical,20,23386571ed332e4a465c0a6fa899f310caa217c8,bm25,20,19,0.95,190,171,0.9,0,0.0,0.1,0.004679549324860623,171,168,0.017543859649122806,0.8842105263157894
scidocs,canonical,20,23386571ed332e4a465c0a6fa899f310caa217c8,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,77,0.5947368421052631,0.4052631578947368
scidocs,canonical,20,23386571ed332e4a465c0a6fa899f310caa217c8,minilm,20,13,0.65,190,78,0.4105263157894737,0,0.0,0.5894736842105263,0.2737660428484724,78,44,0.4358974358974359,0.23157894736842105
scidocs,canonical,20,e7ec9e900556d9d9e47b274911ad304bcf198256,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,188,0.010526315789473684,0.9894736842105263
scidocs,canonical,20,e7ec9e900556d9d9e47b274911ad304bcf198256,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,53,0.7210526315789474,0.2789473684210526
scidocs,canonical,20,e7ec9e900556d9d9e47b274911ad304bcf198256,minilm,20,20,1.0,190,190,1.0,0,0.0,0.0,0.2737660428484724,190,71,0.6263157894736842,0.3736842105263158
scidocs,canonical,20,ca464085b3da330f2ea895543a78c446a3af1bb6,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,189,0.005263157894736842,0.9947368421052631
scidocs,canonical,20,ca464085b3da330f2ea895543a78c446a3af1bb6,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,62,0.6736842105263158,0.3263157894736842
scidocs,canonical,20,ca464085b3da330f2ea895543a78c446a3af1bb6,minilm,20,12,0.6,190,66,0.3473684210526316,0,0.0,0.6526315789473685,0.2737660428484724,66,36,0.45454545454545453,0.18947368421052632
scidocs,canonical,20,f09db8a42d713774483f023b31e0ee96361823f4,bm25,20,18,0.9,190,153,0.8052631578947368,0,0.0,0.19473684210526315,0.004679549324860623,153,153,0.0,0.8052631578947368
scidocs,canonical,20,f09db8a42d713774483f023b31e0ee96361823f4,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,41,0.7842105263157895,0.21578947368421053
scidocs,canonical,20,f09db8a42d713774483f023b31e0ee96361823f4,minilm,20,15,0.75,190,105,0.5526315789473685,0,0.0,0.4473684210526316,0.2737660428484724,105,56,0.4666666666666667,0.29473684210526313
scidocs,canonical,20,958ebc7e24012b419316489515f2c2f908773bd5,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,189,0.005263157894736842,0.9947368421052631
scidocs,canonical,20,958ebc7e24012b419316489515f2c2f908773bd5,tfidf,20,19,0.95,190,171,0.9,0,0.0,0.1,0.3403809610419755,171,66,0.6140350877192983,0.3473684210526316
scidocs,canonical,20,958ebc7e24012b419316489515f2c2f908773bd5,minilm,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.2737660428484724,55,23,0.5818181818181818,0.12105263157894737
scidocs,canonical,20,73d54af530d22599cc76b9785ae0a663cc694df2,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,189,0.005263157894736842,0.9947368421052631
scidocs,canonical,20,73d54af530d22599cc76b9785ae0a663cc694df2,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,87,0.5421052631578948,0.45789473684210524
scidocs,canonical,20,73d54af530d22599cc76b9785ae0a663cc694df2,minilm,20,19,0.95,190,171,0.9,0,0.0,0.1,0.2737660428484724,171,96,0.43859649122807015,0.5052631578947369
scidocs,canonical,20,de77514c78432a0b17cf30baa024434173908f89,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,188,0.010526315789473684,0.9894736842105263
scidocs,canonical,20,de77514c78432a0b17cf30baa024434173908f89,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,56,0.7052631578947368,0.29473684210526313
scidocs,canonical,20,de77514c78432a0b17cf30baa024434173908f89,minilm,20,14,0.7,190,91,0.4789473684210526,0,0.0,0.5210526315789473,0.2737660428484724,91,23,0.7472527472527473,0.12105263157894737
scidocs,canonical,20,7c88a0f765ce3c9025345cf133251cb947fe6ee5,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,189,0.005263157894736842,0.9947368421052631
scidocs,canonical,20,7c88a0f765ce3c9025345cf133251cb947fe6ee5,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,49,0.7421052631578947,0.2578947368421053
scidocs,canonical,20,7c88a0f765ce3c9025345cf133251cb947fe6ee5,minilm,20,17,0.85,190,136,0.7157894736842105,0,0.0,0.28421052631578947,0.2737660428484724,136,67,0.5073529411764706,0.3526315789473684
scidocs,canonical,20,a9d7e7e918a68d1b95c6c6b29f7fabbbe01010f7,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,184,0.031578947368421054,0.968421052631579
scidocs,canonical,20,a9d7e7e918a68d1b95c6c6b29f7fabbbe01010f7,tfidf,20,19,0.95,190,171,0.9,0,0.0,0.1,0.3403809610419755,171,50,0.7076023391812866,0.2631578947368421
scidocs,canonical,20,a9d7e7e918a68d1b95c6c6b29f7fabbbe01010f7,minilm,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.2737660428484724,55,30,0.45454545454545453,0.15789473684210525
scidocs,canonical,20,0bfa2ab02f3c9a9fe06fcebf34bd8f371e206512,bm25,20,19,0.95,190,171,0.9,0,0.0,0.1,0.004679549324860623,171,171,0.0,0.9
scidocs,canonical,20,0bfa2ab02f3c9a9fe06fcebf34bd8f371e206512,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,72,0.6210526315789474,0.37894736842105264
scidocs,canonical,20,0bfa2ab02f3c9a9fe06fcebf34bd8f371e206512,minilm,20,17,0.85,190,136,0.7157894736842105,0,0.0,0.28421052631578947,0.2737660428484724,136,57,0.5808823529411765,0.3
scidocs,canonical,20,5e1b80b4774582b948c6dcd656daaba6724ffc2d,bm25,20,19,0.95,190,171,0.9,0,0.0,0.1,0.004679549324860623,171,168,0.017543859649122806,0.8842105263157894
scidocs,canonical,20,5e1b80b4774582b948c6dcd656daaba6724ffc2d,tfidf,20,18,0.9,190,153,0.8052631578947368,0,0.0,0.19473684210526315,0.3403809610419755,153,49,0.6797385620915033,0.2578947368421053
scidocs,canonical,20,5e1b80b4774582b948c6dcd656daaba6724ffc2d,minilm,20,8,0.4,190,28,0.14736842105263157,0,0.0,0.8526315789473684,0.2737660428484724,28,15,0.4642857142857143,0.07894736842105263
scidocs,canonical,20,382bbb79d7ffda63395db3d9b4ebce55d0b2f038,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,185,0.02631578947368421,0.9736842105263158
scidocs,canonical,20,382bbb79d7ffda63395db3d9b4ebce55d0b2f038,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,61,0.6789473684210526,0.32105263157894737
scidocs,canonical,20,382bbb79d7ffda63395db3d9b4ebce55d0b2f038,minilm,20,5,0.25,190,10,0.05263157894736842,0,0.0,0.9473684210526315,0.2737660428484724,10,6,0.4,0.031578947368421054
scidocs,canonical,20,f7bdc97a6b4c5d65c145479ae74b3a244121ae89,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,189,0.005263157894736842,0.9947368421052631
scidocs,canonical,20,f7bdc97a6b4c5d65c145479ae74b3a244121ae89,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,81,0.5736842105263158,0.4263157894736842
scidocs,canonical,20,f7bdc97a6b4c5d65c145479ae74b3a244121ae89,minilm,20,20,1.0,190,190,1.0,0,0.0,0.0,0.2737660428484724,190,83,0.5631578947368421,0.4368421052631579
scidocs,canonical,20,e659e72b7962c9ad586a2d35a7099550102fb054,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,187,0.015789473684210527,0.9842105263157894
scidocs,canonical,20,e659e72b7962c9ad586a2d35a7099550102fb054,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,55,0.7105263157894737,0.2894736842105263
scidocs,canonical,20,e659e72b7962c9ad586a2d35a7099550102fb054,minilm,20,20,1.0,190,190,1.0,0,0.0,0.0,0.2737660428484724,190,112,0.4105263157894737,0.5894736842105263
scidocs,canonical,20,3136f52540fb7925998eff94e9c016d2e1a6fe12,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,188,0.010526315789473684,0.9894736842105263
scidocs,canonical,20,3136f52540fb7925998eff94e9c016d2e1a6fe12,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,49,0.7421052631578947,0.2578947368421053
scidocs,canonical,20,3136f52540fb7925998eff94e9c016d2e1a6fe12,minilm,20,8,0.4,190,28,0.14736842105263157,0,0.0,0.8526315789473684,0.2737660428484724,28,14,0.5,0.07368421052631578
scidocs,canonical,20,0bf046038a555bc848030a28530f9836e5611b96,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,185,0.02631578947368421,0.9736842105263158
scidocs,canonical,20,0bf046038a555bc848030a28530f9836e5611b96,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,68,0.6421052631578947,0.35789473684210527
scidocs,canonical,20,0bf046038a555bc848030a28530f9836e5611b96,minilm,20,17,0.85,190,136,0.7157894736842105,0,0.0,0.28421052631578947,0.2737660428484724,136,75,0.4485294117647059,0.39473684210526316
scidocs,canonical,20,5a4b46ef8898610ab16a1ced6f4a976db0f1962c,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,189,0.005263157894736842,0.9947368421052631
scidocs,canonical,20,5a4b46ef8898610ab16a1ced6f4a976db0f1962c,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,45,0.7631578947368421,0.23684210526315788
scidocs,canonical,20,5a4b46ef8898610ab16a1ced6f4a976db0f1962c,minilm,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.2737660428484724,55,39,0.2909090909090909,0.20526315789473684
scidocs,canonical,20,232427099d4a8acf1dc29efc852f09c5964e6165,bm25,20,19,0.95,190,171,0.9,0,0.0,0.1,0.004679549324860623,171,168,0.017543859649122806,0.8842105263157894
scidocs,canonical,20,232427099d4a8acf1dc29efc852f09c5964e6165,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,79,0.5842105263157895,0.41578947368421054
scidocs,canonical,20,232427099d4a8acf1dc29efc852f09c5964e6165,minilm,20,8,0.4,190,28,0.14736842105263157,0,0.0,0.8526315789473684,0.2737660428484724,28,19,0.32142857142857145,0.1
scidocs,canonical,20,100636ca50edf63d4336bb071f3e172cb0ebccaa,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,186,0.021052631578947368,0.9789473684210527
scidocs,canonical,20,100636ca50edf63d4336bb071f3e172cb0ebccaa,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,78,0.5894736842105263,0.4105263157894737
scidocs,canonical,20,100636ca50edf63d4336bb071f3e172cb0ebccaa,minilm,20,8,0.4,190,28,0.14736842105263157,0,0.0,0.8526315789473684,0.2737660428484724,28,18,0.35714285714285715,0.09473684210526316
scidocs,canonical,20,7a373793804ea9813d64641919e14841f927c38f,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,188,0.010526315789473684,0.9894736842105263
scidocs,canonical,20,7a373793804ea9813d64641919e14841f927c38f,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,65,0.6578947368421053,0.34210526315789475
scidocs,canonical,20,7a373793804ea9813d64641919e14841f927c38f,minilm,20,19,0.95,190,171,0.9,0,0.0,0.1,0.2737660428484724,171,85,0.5029239766081871,0.4473684210526316
scidocs,canonical,20,e788f08148b4b06f4e537b27b51338f1c88ccea8,bm25,20,19,0.95,190,171,0.9,0,0.0,0.1,0.004679549324860623,171,169,0.011695906432748537,0.8894736842105263
scidocs,canonical,20,e788f08148b4b06f4e537b27b51338f1c88ccea8,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,60,0.6842105263157895,0.3157894736842105
scidocs,canonical,20,e788f08148b4b06f4e537b27b51338f1c88ccea8,minilm,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.2737660428484724,55,31,0.43636363636363634,0.1631578947368421
scidocs,canonical,20,8fad88b5678bfecab78d0d6389f649ccfb310d22,bm25,20,19,0.95,190,171,0.9,0,0.0,0.1,0.004679549324860623,171,170,0.005847953216374269,0.8947368421052632
scidocs,canonical,20,8fad88b5678bfecab78d0d6389f649ccfb310d22,tfidf,20,19,0.95,190,171,0.9,0,0.0,0.1,0.3403809610419755,171,37,0.783625730994152,0.19473684210526315
scidocs,canonical,20,8fad88b5678bfecab78d0d6389f649ccfb310d22,minilm,20,14,0.7,190,91,0.4789473684210526,0,0.0,0.5210526315789473,0.2737660428484724,91,53,0.4175824175824176,0.2789473684210526
scidocs,canonical,20,e48e9cf407af2694ecfefd441c2c28faffdf0835,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,190,0.0,1.0
scidocs,canonical,20,e48e9cf407af2694ecfefd441c2c28faffdf0835,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,85,0.5526315789473685,0.4473684210526316
scidocs,canonical,20,e48e9cf407af2694ecfefd441c2c28faffdf0835,minilm,20,20,1.0,190,190,1.0,0,0.0,0.0,0.2737660428484724,190,108,0.43157894736842106,0.5684210526315789
scidocs,canonical,20,065985d4d0854c51f52ad7a7507b267d9b88ab1c,bm25,20,19,0.95,190,171,0.9,0,0.0,0.1,0.004679549324860623,171,170,0.005847953216374269,0.8947368421052632
scidocs,canonical,20,065985d4d0854c51f52ad7a7507b267d9b88ab1c,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,55,0.7105263157894737,0.2894736842105263
scidocs,canonical,20,065985d4d0854c51f52ad7a7507b267d9b88ab1c,minilm,20,14,0.7,190,91,0.4789473684210526,0,0.0,0.5210526315789473,0.2737660428484724,91,49,0.46153846153846156,0.2578947368421053
scidocs,canonical,20,44a56dc083e3e2b07f11aae29c1ee560f46efa4a,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,190,0.0,1.0
scidocs,canonical,20,44a56dc083e3e2b07f11aae29c1ee560f46efa4a,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,89,0.531578947368421,0.46842105263157896
scidocs,canonical,20,44a56dc083e3e2b07f11aae29c1ee560f46efa4a,minilm,20,13,0.65,190,78,0.4105263157894737,0,0.0,0.5894736842105263,0.2737660428484724,78,52,0.3333333333333333,0.2736842105263158
scidocs,canonical,20,3b198869df03d98b81c0c882753845a3bca36c63,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,189,0.005263157894736842,0.9947368421052631
scidocs,canonical,20,3b198869df03d98b81c0c882753845a3bca36c63,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,49,0.7421052631578947,0.2578947368421053
scidocs,canonical,20,3b198869df03d98b81c0c882753845a3bca36c63,minilm,20,18,0.9,190,153,0.8052631578947368,0,0.0,0.19473684210526315,0.2737660428484724,153,70,0.5424836601307189,0.3684210526315789
scidocs,canonical,20,9a7e12ef462e779263ee3f2dd415d2d21233f15d,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,188,0.010526315789473684,0.9894736842105263
scidocs,canonical,20,9a7e12ef462e779263ee3f2dd415d2d21233f15d,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,22,0.8842105263157894,0.11578947368421053
scidocs,canonical,20,9a7e12ef462e779263ee3f2dd415d2d21233f15d,minilm,20,10,0.5,190,45,0.23684210526315788,0,0.0,0.7631578947368421,0.2737660428484724,45,22,0.5111111111111111,0.11578947368421053
scidocs,canonical,20,76dac031066a95715a3b116eb2094ec9bdd15171,bm25,20,19,0.95,190,171,0.9,0,0.0,0.1,0.004679549324860623,171,167,0.023391812865497075,0.8789473684210526
scidocs,canonical,20,76dac031066a95715a3b116eb2094ec9bdd15171,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,67,0.6473684210526316,0.3526315789473684
scidocs,canonical,20,76dac031066a95715a3b116eb2094ec9bdd15171,minilm,20,11,0.55,190,55,0.2894736842105263,0,0.0,0.7105263157894737,0.2737660428484724,55,30,0.45454545454545453,0.15789473684210525
scidocs,canonical,20,26ebc1b9e21db68d5abf01acd2a0c38d260c65a1,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,186,0.021052631578947368,0.9789473684210527
scidocs,canonical,20,26ebc1b9e21db68d5abf01acd2a0c38d260c65a1,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,76,0.6,0.4
scidocs,canonical,20,26ebc1b9e21db68d5abf01acd2a0c38d260c65a1,minilm,20,19,0.95,190,171,0.9,0,0.0,0.1,0.2737660428484724,171,74,0.5672514619883041,0.3894736842105263
scidocs,canonical,20,a1be02429ab4ec852656f8833c3160f4592cc547,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,187,0.015789473684210527,0.9842105263157894
scidocs,canonical,20,a1be02429ab4ec852656f8833c3160f4592cc547,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,25,0.868421052631579,0.13157894736842105
scidocs,canonical,20,a1be02429ab4ec852656f8833c3160f4592cc547,minilm,20,9,0.45,190,36,0.18947368421052632,0,0.0,0.8105263157894737,0.2737660428484724,36,23,0.3611111111111111,0.12105263157894737
scidocs,canonical,20,a1f5c39aece58f6504e0334d96eaede32c7329cf,bm25,20,19,0.95,190,171,0.9,0,0.0,0.1,0.004679549324860623,171,171,0.0,0.9
scidocs,canonical,20,a1f5c39aece58f6504e0334d96eaede32c7329cf,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,64,0.6631578947368421,0.3368421052631579
scidocs,canonical,20,a1f5c39aece58f6504e0334d96eaede32c7329cf,minilm,20,14,0.7,190,91,0.4789473684210526,0,0.0,0.5210526315789473,0.2737660428484724,91,55,0.3956043956043956,0.2894736842105263
scidocs,canonical,20,8ff6581f94c366e34c6f2d55806f7781194c33c8,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,189,0.005263157894736842,0.9947368421052631
scidocs,canonical,20,8ff6581f94c366e34c6f2d55806f7781194c33c8,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,85,0.5526315789473685,0.4473684210526316
scidocs,canonical,20,8ff6581f94c366e34c6f2d55806f7781194c33c8,minilm,20,20,1.0,190,190,1.0,0,0.0,0.0,0.2737660428484724,190,108,0.43157894736842106,0.5684210526315789
scidocs,canonical,20,fd65ca4e3ae95302f74bf863988cdb95d6a12824,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,190,0.0,1.0
scidocs,canonical,20,fd65ca4e3ae95302f74bf863988cdb95d6a12824,tfidf,20,20,1.0,190,190,1.0,0,0.0,0.0,0.3403809610419755,190,59,0.6894736842105263,0.3105263157894737
scidocs,canonical,20,fd65ca4e3ae95302f74bf863988cdb95d6a12824,minilm,20,20,1.0,190,190,1.0,0,0.0,0.0,0.2737660428484724,190,104,0.45263157894736844,0.5473684210526316
scidocs,canonical,20,3565d884735ead613a5aa0903f06a2cc86d05b6b,bm25,20,20,1.0,190,190,1.0,0,0.0,0.0,0.004679549324860623,190,188,0.010526315789473684,0.9894736842105263
