path,file_type,size_bytes,tracked_status,last_git_modification,classification,canonical_status,dependency_notes,recommended_action,confidence
papers/JDIQ_2026/submission/COVER_LETTER.md,submission bundle,8263,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/SUBMISSION_FREEZE_MANIFEST.json,submission bundle,18329,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/README.md,submission bundle,2447,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/SOURCE_MANIFEST.md,submission bundle,15698,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/requirements.txt,submission bundle,827,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/SUBMISSION_CHECKLIST.md,submission bundle,9774,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/CHECKSUMS.sha256.txt,submission bundle,26024,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/supplemental/REPRODUCIBILITY.md,submission bundle,6485,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/supplemental/FIGURE_INVENTORY.md,submission bundle,4354,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/supplemental/DATA_AVAILABILITY.md,submission bundle,1423,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/supplemental/FIGURE_DATA_VERIFICATION_REPORT.md,submission bundle,1819,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/supplemental/SUBMISSION_FREEZE_MANIFEST.json,submission bundle,18329,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/supplemental/task_reports,directory(aggregate),7467610,partially_tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/supplemental/tables,directory(aggregate),52748252,partially_tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/supplemental/scripts,directory(aggregate),282536,partially_tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/manuscript/references.bib,submission bundle,16855,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/manuscript/supplement.pdf,submission bundle,1005370,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/manuscript/figure5.png,submission bundle,1052299,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/manuscript/main.tex,submission bundle,29854,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/manuscript/figure1.png,submission bundle,1386879,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/manuscript/main.pdf,submission bundle,2138124,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/manuscript/supplement.tex,submission bundle,24056,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/manuscript/figure3.png,submission bundle,844261,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_anonymous/manuscript/figures_v2,directory(aggregate),251146,partially_tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/scripts/build_anonymous_supplementary.py,submission bundle,18681,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/scripts/build_final_anonymous.py,submission bundle,11523,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/scripts/verify_figure_data.py,submission bundle,12891,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/scripts/validate_submission_materials.py,submission bundle,9688,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/scripts/build_freeze_manifest.py,submission bundle,9376,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/scripts/templates/REPRODUCIBILITY.md,submission bundle,6485,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/scripts/templates/README.md,submission bundle,2447,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/scripts/templates/DATA_AVAILABILITY.md,submission bundle,1423,tracked,2026-07-14,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/highlights.tex,submission bundle,1562,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/README.md,submission bundle,885,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/title_page.pdf,submission bundle,17831,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/anonymous_supplementary.zip,submission bundle,28112478,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/cover_letter.pdf,submission bundle,11722,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/highlights.pdf,submission bundle,13241,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/SUBMISSION_FILES.md,submission bundle,256,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/title_page.tex,submission bundle,1785,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/cover_letter.tex,submission bundle,2261,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/CHECKSUMS.sha256.txt,submission bundle,258,tracked,2026-07-15,duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/anonymous_supplementary/README.md,submission bundle,2265,untracked,n/a (untracked),duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/anonymous_supplementary/requirements.txt,submission bundle,827,untracked,n/a (untracked),duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/anonymous_supplementary/pyproject.toml,submission bundle,1867,untracked,n/a (untracked),duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/anonymous_supplementary/supplemental,directory(aggregate),389698907,untracked,n/a (untracked),duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/anonymous_supplementary/src,directory(aggregate),389852,untracked,n/a (untracked),duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/anonymous_supplementary/metadata,directory(aggregate),70995,untracked,n/a (untracked),duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/anonymous_supplementary/manuscript,directory(aggregate),6972063,untracked,n/a (untracked),duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/anonymous_supplementary/.ruff_cache,directory(aggregate),11271,untracked,n/a (untracked),duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/anonymous_supplementary/tests,directory(aggregate),337463,untracked,n/a (untracked),duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/JDIQ_2026/submission/final_submission_materials/anonymous_supplementary/scripts,directory(aggregate),1084252,untracked,n/a (untracked),duplicate,conditional,,"keep as frozen submission snapshot, but document in canonical_artifacts.md that these are intentional frozen duplicates of reports/normalization_protocol_audit_20260714 and reports/full_calibrated_core tables, not independent evidence",medium
papers/negative_result_2026,manuscript planning docs,44522,partially_tracked,2026-07-28,manuscript source,conditional,Plan-only (no main.tex yet); JDIQ_2026/main.tex never cites it; reports/repository_scale_headroom_analysis backs this track,keep,medium
.mypy_cache,cache/env,149115104,untracked,n/a (untracked),generated cache or temporary file,no,"gitignored, correctly untracked","already ignored, no action needed",high
.ruff_cache,cache/env,98014,untracked,n/a (untracked),generated cache or temporary file,no,"gitignored, correctly untracked","already ignored, no action needed",high
.pytest_cache,cache/env,119437,untracked,n/a (untracked),generated cache or temporary file,no,"gitignored, correctly untracked","already ignored, no action needed",high
.venv,cache/env,5890913648,untracked,n/a (untracked),generated cache or temporary file,no,"gitignored, correctly untracked","already ignored, no action needed",high
